Reconstruction Coord z;Map Coord z;Error z;
0,000771;0,668962;0,668191;
0,000038;0,667113;0,667076;
0,003501;0,673513;0,670011;
0,003501;0,673513;0,670011;
0,003484;0,672763;0,669279;
0,000841;0,668862;0,668021;
0,003414;0,672200;0,668786;
0,003450;0,672194;0,668744;
0,006847;0,673086;0,666239;
0,003521;0,673021;0,669500;
0,000069;0,673021;0,672952;
0,003301;0,671242;0,667941;
0,003301;0,671242;0,667941;
0,005777;0,676430;0,670653;
0,003464;0,669580;0,666116;
0,000836;0,672162;0,671327;
0,003333;0,672359;0,669025;
0,001623;0,672359;0,670735;
0,003361;0,672725;0,669365;
0,003461;0,673306;0,669845;
0,003461;0,673306;0,669845;
0,000081;0,675812;0,675731;
0,003267;0,672926;0,669659;
0,028393;0,672864;0,644471;
0,003631;0,672850;0,669219;
0,001534;0,672850;0,671316;
0,000084;0,676142;0,676058;
0,002259;0,672644;0,670385;
0,002259;0,672644;0,670385;
0,003398;0,673100;0,669702;
0,003398;0,673100;0,669702;
0,003542;0,673044;0,669503;
0,024137;0,673207;0,649070;
0,004091;0,676760;0,672669;
0,000068;0,673280;0,673212;
0,001602;0,669900;0,668298;
0,004417;0,672370;0,667953;
0,003320;0,670127;0,666807;
0,003320;0,670127;0,666807;
0,005987;0,670654;0,664667;
0,005754;0,672929;0,667175;
0,003369;0,673866;0,670497;
0,010422;0,669527;0,659105;
0,003360;0,673422;0,670063;
0,003360;0,673422;0,670063;
0,000094;0,672495;0,672401;
0,003590;0,671798;0,668208;
0,003590;0,671798;0,668208;
0,003590;0,671798;0,668208;
0,003428;0,672512;0,669084;
0,003489;0,672714;0,669225;
0,003473;0,672714;0,669241;
0,003473;0,672714;0,669241;
0,003233;0,673625;0,670392;
0,003233;0,673625;0,670392;
0,003591;0,673691;0,670100;
0,003591;0,673691;0,670100;
0,109176;0,673801;0,564625;
0,008098;0,000000;0,008098;
0,000053;0,676065;0,676012;
0,000087;0,672709;0,672622;
0,116684;0,670884;0,554200;
0,000095;0,672711;0,672617;
0,104249;0,671648;0,567399;
0,000080;0,673426;0,673347;
0,023154;0,673487;0,650333;
0,009799;0,673064;0,663264;
0,025451;0,673623;0,648172;
0,000091;0,672714;0,672624;
0,095014;0,670474;0,575460;
0,854457;0,675460;0,178997;
0,000066;0,674188;0,674122;
