Reconstruction Coord z;Map Coord z;Error z;
0,040045;0,140837;0,100792;
0,041754;0,144661;0,102906;
0,030711;0,145640;0,114929;
0,043180;0,211864;0,168683;
0,040974;0,146535;0,105562;
0,040786;0,144863;0,104077;
0,040822;0,145431;0,104609;
0,040865;0,144335;0,103471;
0,076830;0,143716;0,066886;
0,007527;0,136636;0,129108;
0,012040;0,136205;0,124166;
0,012061;0,189928;0,177867;
0,007615;0,135569;0,127953;
0,040720;0,145543;0,104824;
0,010999;0,207091;0,196092;
0,003263;0,000000;0,003263;
0,012093;0,190254;0,178162;
0,011010;0,209318;0,198308;
0,009203;0,000000;0,009203;
0,012134;0,135907;0,123774;
0,044986;0,213300;0,168314;
0,044994;0,213515;0,168521;
0,140623;0,000000;0,140623;
0,003735;0,214689;0,210954;
0,003735;0,214689;0,210954;
0,050408;0,217408;0,166999;
0,011848;0,217095;0,205247;
0,007771;0,000000;0,007771;
0,007771;0,000000;0,007771;
0,011976;0,000000;0,011976;
0,047674;0,219698;0,172024;
0,010526;0,218067;0,207541;
0,008028;0,000000;0,008028;
0,410682;0,141766;0,268916;
0,035628;0,145396;0,109768;
0,011987;0,145396;0,133409;
0,049192;0,000000;0,049192;
0,049259;0,229657;0,180398;
0,012300;0,232262;0,219962;
0,011236;0,145569;0,134333;
0,008019;0,145569;0,137550;
0,040653;0,000000;0,040653;
0,012127;0,247235;0,235107;
0,010800;0,198566;0,187766;
0,045203;0,189077;0,143874;
0,009030;0,312684;0,303654;
0,011206;0,254617;0,243412;
0,011206;0,254617;0,243412;
0,048623;0,000000;0,048623;
0,012238;0,142188;0,129951;
0,009853;0,000000;0,009853;
0,007592;0,259203;0,251611;
0,007576;0,259203;0,251627;
0,001033;0,144605;0,143571;
0,037408;0,267524;0,230116;
0,011956;0,267524;0,255568;
0,012326;0,140757;0,128430;
0,012156;0,269678;0,257522;
0,003482;0,269678;0,266195;
0,007597;0,269386;0,261789;
0,011948;0,275178;0,263230;
0,041955;0,145806;0,103852;
0,041790;0,145806;0,104016;
0,007856;0,154083;0,146226;
0,012021;0,000000;0,012021;
0,010650;0,151410;0,140759;
0,011278;0,283145;0,271867;
0,010006;0,162420;0,152413;
0,012521;0,000000;0,012521;
0,008631;0,000000;0,008631;
0,010606;0,000000;0,010606;
0,049583;0,297546;0,247963;
0,012202;0,000000;0,012202;
0,012204;0,000000;0,012204;
0,074063;0,000000;0,074063;
0,012242;0,167873;0,155631;
0,008048;0,167873;0,159825;
0,011976;0,185498;0,173522;
0,011550;0,733761;0,722211;
