Reconstruction Coord z;Map Coord z;Error z;
0,000682;0,723721;0,723039;
0,001628;0,378865;0,377237;
0,001927;0,866647;0,864720;
0,001927;0,965478;0,963551;
0,001772;0,408181;0,406409;
0,001772;0,408181;0,406409;
0,001069;0,957670;0,956601;
0,012198;0,474020;0,461822;
0,001126;0,474020;0,472894;
0,002105;0,744914;0,742808;
0,000928;0,744914;0,743986;
0,005422;0,566610;0,561189;
0,001944;0,400497;0,398553;
0,001231;0,784784;0,783553;
0,006848;0,460905;0,454058;
0,000891;0,460905;0,460015;
0,007610;0,370398;0,362788;
0,007082;0,370398;0,363316;
0,024130;0,887736;0,863606;
0,005820;0,579809;0,573989;
0,005435;0,579809;0,574375;
0,008207;0,563839;0,555633;
0,006945;0,329724;0,322779;
0,002338;0,411191;0,408853;
0,001133;0,952475;0,951342;
0,001133;0,952475;0,951342;
0,005571;0,491003;0,485432;
0,005571;0,491003;0,485432;
0,002021;0,752788;0,750767;
0,002021;0,752788;0,750767;
0,002320;0,930370;0,928050;
0,001918;0,930370;0,928452;
0,005134;0,354607;0,349474;
0,006415;0,791588;0,785173;
0,001129;0,406471;0,405342;
0,006486;0,374034;0,367548;
0,006617;0,950377;0,943761;
0,019483;0,714856;0,695373;
0,000830;0,714856;0,714026;
0,052342;0,417868;0,365526;
0,002119;0,417868;0,415749;
0,008175;0,356007;0,347833;
0,006541;0,356007;0,349466;
0,001745;0,455582;0,453837;
0,011843;0,907960;0,896117;
0,002037;0,907960;0,905924;
0,000546;0,571557;0,571011;
0,006497;0,349753;0,343256;
0,006497;0,349753;0,343256;
0,006382;0,349753;0,343372;
0,001728;0,331382;0,329654;
0,006277;0,354127;0,347850;
0,005889;0,490366;0,484477;
0,001700;0,490366;0,488665;
0,002292;0,864173;0,861881;
0,001501;0,864173;0,862672;
0,007344;0,412722;0,405378;
0,002079;0,412722;0,410643;
0,005396;0,368183;0,362787;
0,008516;0,408424;0,399908;
0,006542;0,408424;0,401882;
0,000824;0,408424;0,407599;
0,002351;0,937632;0,935281;
0,146555;0,278281;0,131725;
0,000481;0,336285;0,335804;
0,026857;0,459723;0,432866;
0,000848;0,410422;0,409574;
0,002312;0,471959;0,469647;
0,006404;0,746204;0,739800;
0,005503;0,334083;0,328580;
0,001601;0,334083;0,332482;
0,005838;0,452591;0,446753;
0,006489;0,353513;0,347024;
0,001724;0,353513;0,351789;
0,007123;0,575624;0,568500;
0,001340;0,575624;0,574284;
0,002290;0,887970;0,885680;
0,001925;0,903366;0,901440;
0,001027;0,903366;0,902339;
0,001927;0,903303;0,901376;
0,001031;0,903303;0,902273;
0,008904;0,371509;0,362606;
0,006469;0,371509;0,365040;
0,006282;0,570419;0,564137;
0,008334;0,771230;0,762896;
0,016772;0,737203;0,720431;
0,006460;0,737203;0,730742;
0,006847;0,561939;0,555092;
0,001705;0,561939;0,560234;
0,001097;0,723553;0,722455;
0,011705;0,803283;0,791578;
0,011705;0,803283;0,791578;
0,006585;0,330789;0,324204;
0,013985;0,573806;0,559821;
0,006930;0,342475;0,335545;
0,006327;0,342475;0,336148;
0,008098;0,755212;0,747114;
0,000918;0,755212;0,754295;
