Reconstruction Coord z;Map Coord z;Error z;
0,008637;0,037929;0,029292;
0,031738;0,035973;0,004235;
0,007174;0,035973;0,028800;
0,008117;0,036293;0,028176;
0,005686;0,036293;0,030607;
0,006431;0,067283;0,060852;
0,006494;0,036006;0,029512;
0,006494;0,036006;0,029512;
0,007295;0,031579;0,024284;
0,013104;0,078625;0,065521;
0,006307;0,026528;0,020222;
0,006075;0,026528;0,020453;
0,005718;0,030762;0,025044;
0,011583;0,030743;0,019160;
0,008613;0,036225;0,027613;
0,008613;0,036225;0,027613;
0,008463;0,077756;0,069293;
0,006216;0,077756;0,071540;
0,005685;0,035987;0,030301;
0,005653;0,034610;0,028957;
0,001880;0,034610;0,032730;
0,011634;0,030770;0,019136;
0,006529;0,031218;0,024689;
0,005946;0,031218;0,025271;
0,049773;0,981806;0,932033;
0,008310;0,031094;0,022784;
0,023470;0,035556;0,012085;
0,006483;0,039390;0,032908;
0,005683;0,031492;0,025808;
0,009210;0,076917;0,067707;
0,009210;0,076917;0,067707;
0,008089;0,030969;0,022881;
0,006973;0,030969;0,023997;
0,011666;0,035134;0,023468;
0,008146;0,076930;0,068784;
0,012336;0,032400;0,020064;
0,030229;0,730280;0,700051;
0,006481;0,730280;0,723799;
0,007063;0,031065;0,024002;
0,005723;0,031065;0,025342;
0,006101;0,033319;0,027218;
0,005737;0,031709;0,025972;
0,012583;0,031212;0,018628;
0,005726;0,031212;0,025485;
0,000900;0,031212;0,030311;
0,009707;0,032667;0,022960;
0,005699;0,032667;0,026968;
0,012986;0,031434;0,018448;
0,012986;0,031434;0,018448;
0,005668;0,076705;0,071036;
0,005593;0,031779;0,026186;
0,007322;0,031434;0,024111;
0,008620;0,076628;0,068009;
0,001144;0,076628;0,075484;
0,008232;0,028599;0,020368;
0,010422;0,031993;0,021571;
0,005756;0,031993;0,026237;
0,015013;0,031464;0,016451;
0,007271;0,031464;0,024193;
0,010827;0,031635;0,020807;
0,010461;0,032069;0,021608;
0,006514;0,729464;0,722950;
0,006840;0,035805;0,028964;
0,006840;0,035805;0,028964;
0,010273;0,032439;0,022166;
0,008614;0,032439;0,023826;
0,008667;0,031572;0,022904;
0,006288;0,032216;0,025928;
0,010758;0,031761;0,021003;
0,006288;0,028670;0,022382;
0,011059;0,031336;0,020277;
0,011044;0,032894;0,021850;
0,008992;0,032894;0,023903;
0,005942;0,027395;0,021453;
0,007565;0,076157;0,068591;
0,007302;0,032591;0,025289;
0,006308;0,032236;0,025928;
0,005801;0,032236;0,026435;
0,006597;0,032582;0,025985;
0,008598;0,032177;0,023579;
0,010497;0,031840;0,021343;
0,008438;0,031028;0,022590;
0,005869;0,031028;0,025159;
0,005664;0,032295;0,026631;
0,050363;0,980549;0,930186;
0,008316;0,035547;0,027230;
0,006229;0,035547;0,029318;
0,005664;0,867597;0,861934;
0,007441;0,031683;0,024242;
0,006611;0,032744;0,026133;
0,005913;0,031823;0,025909;
0,020629;0,027137;0,006508;
0,007437;0,033085;0,025649;
0,006871;0,035289;0,028418;
0,007486;0,032049;0,024563;
0,006590;0,035376;0,028785;
0,006722;0,028386;0,021665;
0,006408;0,028386;0,021978;
0,007364;0,032394;0,025030;
0,008667;0,073133;0,064466;
0,001734;0,073133;0,071399;
0,012735;0,031958;0,019223;
0,009340;0,034728;0,025388;
0,006637;0,034728;0,028091;
0,006582;0,033878;0,027296;
0,020363;0,035969;0,015606;
0,020363;0,035969;0,015606;
0,008204;0,029835;0,021630;
0,001469;0,034770;0,033301;
0,011793;0,029302;0,017510;
0,005759;0,029302;0,023544;
0,005897;0,028210;0,022312;
0,000524;0,035288;0,034764;
0,000524;0,035288;0,034764;
0,008620;0,032740;0,024120;
0,005903;0,028828;0,022925;
0,006818;0,839361;0,832543;
0,006392;0,031293;0,024901;
0,006288;0,042218;0,035930;
0,008825;0,035161;0,026336;
0,007812;0,032120;0,024309;
0,007426;0,033994;0,026568;
0,007602;0,034505;0,026903;
0,007410;0,034505;0,027096;
0,007729;0,035564;0,027835;
0,006937;0,035257;0,028320;
0,007857;0,029779;0,021922;
0,007352;0,043860;0,036509;
0,008725;0,000000;0,008725;
0,007313;0,030097;0,022784;
0,009482;0,031594;0,022112;
