Reconstruction Coord z;Map Coord z;Error z;
0,021710;0,389422;0,367712;
0,016593;0,338663;0,322070;
0,021765;0,000000;0,021765;
0,026873;0,430175;0,403302;
0,022404;0,475989;0,453585;
0,047726;0,391359;0,343633;
0,016669;0,410931;0,394262;
0,018583;0,331776;0,313194;
0,018583;0,331776;0,313194;
0,020891;0,272802;0,251912;
0,019548;0,332844;0,313296;
0,019391;0,340066;0,320675;
0,172828;0,344877;0,172049;
0,022906;0,461625;0,438718;
0,022906;0,461625;0,438718;
0,024274;0,485539;0,461265;
0,024565;0,474521;0,449956;
0,021689;0,270610;0,248921;
0,019246;0,333328;0,314082;
0,018569;0,324860;0,306290;
0,020072;0,519760;0,499689;
0,020072;0,519760;0,499689;
0,018902;0,303262;0,284360;
0,018174;0,296308;0,278135;
0,149679;0,382849;0,233171;
0,019792;0,000000;0,019792;
0,059683;0,260490;0,200806;
0,017283;0,260490;0,243207;
0,017283;0,260490;0,243207;
0,032145;0,463519;0,431374;
0,021665;0,000000;0,021665;
0,019308;0,297219;0,277911;
0,061807;0,374596;0,312788;
0,018632;0,313469;0,294837;
0,021347;0,400073;0,378726;
0,203856;0,394563;0,190707;
0,091203;0,394563;0,303360;
0,108171;0,399763;0,291592;
0,108171;0,399763;0,291592;
0,021624;0,425561;0,403938;
0,002171;0,000000;0,002171;
0,029522;0,441633;0,412110;
0,041273;0,383898;0,342625;
0,211059;0,392657;0,181598;
0,046001;0,388356;0,342355;
0,022379;0,388356;0,365977;
0,256043;0,403251;0,147208;
0,062138;0,403251;0,341113;
0,021208;0,000000;0,021208;
0,021663;0,000000;0,021663;
0,021714;0,000000;0,021714;
0,019817;0,503281;0,483464;
0,077529;0,436879;0,359349;
0,077529;0,436879;0,359349;
0,024927;0,000000;0,024927;
0,019306;0,428525;0,409219;
0,021902;0,458410;0,436508;
0,020925;0,356152;0,335226;
0,018415;0,000000;0,018415;
0,020338;0,000000;0,020338;
0,020789;0,381432;0,360643;
0,020429;0,351832;0,331404;
0,106832;0,000000;0,106832;
0,018590;0,364325;0,345734;
0,018121;0,276282;0,258161;
0,020170;0,362572;0,342402;
0,018623;0,421594;0,402971;
0,019464;0,000000;0,019464;
0,018118;0,382777;0,364659;
0,018751;0,316746;0,297995;
0,021097;0,000000;0,021097;
0,021580;0,379454;0,357873;
0,018368;0,423570;0,405202;
0,020706;0,000000;0,020706;
0,019235;0,000000;0,019235;
0,020940;0,387803;0,366863;
0,019572;0,342287;0,322715;
0,018235;0,293021;0,274785;
0,021282;0,000000;0,021282;
0,020586;0,366885;0,346298;
0,020586;0,366885;0,346298;
0,018548;0,299778;0,281230;
0,018548;0,299778;0,281230;
0,018594;0,314514;0,295920;
0,020209;0,360112;0,339903;
0,024364;0,335596;0,311232;
0,028182;0,380703;0,352520;
0,001698;0,288291;0,286592;
0,034515;0,373580;0,339066;
0,036770;0,349028;0,312259;
0,036770;0,349028;0,312259;
0,002224;0,455130;0,452906;
0,001232;0,000000;0,001232;
0,076529;0,364457;0,287929;
0,089082;0,362075;0,272993;
0,089082;0,362075;0,272993;
0,185490;0,378456;0,192967;
